"Date","Key 1","Key 2","Key 3","Value","HSE area","Key"
2020-05-07,"Age Group","5-14","In ICU",2,NA,NA
2020-05-07,"Age Group","5-14","Died",0,NA,NA
2020-05-07,"Age Group","15-24","Total",1567,NA,NA
2020-05-07,"Age Group","15-24","Hospitalised",63,NA,NA
2020-05-07,"Age Group","15-24","In ICU",5,NA,NA
2020-05-07,"Age Group","15-24","Died",2,NA,NA
2020-05-07,"Age Group","25-34","Total",3673,NA,NA
2020-05-07,"Age Group","25-34","Hospitalised",177,NA,NA
2020-05-07,"Age Group","25-34","In ICU",13,NA,NA
2020-05-07,"Age Group","25-34","Died",5,NA,NA
2020-05-07,"Age Group","35-44","Total",3891,NA,NA
2020-05-07,"Age Group","35-44","Hospitalised",236,NA,NA
2020-05-07,"Age Group","35-44","In ICU",32,NA,NA
2020-05-07,"Age Group","35-44","Died",10,NA,NA
2020-05-07,"Age Group","45-54","Total",4087,NA,NA
2020-05-07,"Age Group","45-54","Hospitalised",399,NA,NA
2020-05-07,"Age Group","45-54","In ICU",79,NA,NA
2020-05-07,"Age Group","45-54","Died",21,NA,NA
2020-05-07,"Age Group","55-64","Total",2939,NA,NA
2020-05-07,"Age Group","55-64","Hospitalised",437,NA,NA
2020-05-07,"Age Group","55-64","In ICU",110,NA,NA
2020-05-07,"Age Group","55-64","Died",51,NA,NA
2020-05-07,"Age Group","65-74","Total",1645,NA,NA
2020-05-07,"Age Group","65-74","Hospitalised",517,NA,NA
2020-05-07,"Age Group","65-74","In ICU",96,NA,NA
2020-05-07,"Age Group","65-74","Died",176,NA,NA
2020-05-07,"Age Group","75-84","Total",2116,NA,NA
2020-05-07,"Age Group","75-84","Hospitalised",670,NA,NA
2020-05-07,"Age Group","75-84","In ICU",37,NA,NA
2020-05-07,"Age Group","75-84","Died",409,NA,NA
2020-05-06,"Age Group","<5","Total",117,NA,NA
2020-05-06,"Age Group","<5","Hospitalised",18,NA,NA
2020-05-06,"Age Group","<5","In ICU",0,NA,NA
2020-05-06,"Age Group","<5","Died",0,NA,NA
2020-05-06,"Age Group","5-14","Total",243,NA,NA
2020-05-06,"Age Group","5-14","Hospitalised",17,NA,NA
2020-05-06,"Age Group","5-14","In ICU",2,NA,NA
2020-05-06,"Age Group","5-14","Died",0,NA,NA
2020-05-06,"Age Group","15-24","Total",1545,NA,NA
2020-05-06,"Age Group","15-24","Hospitalised",63,NA,NA
2020-05-06,"Age Group","15-24","In ICU",5,NA,NA
2020-05-06,"Age Group","15-24","Died",2,NA,NA
2020-05-06,"Age Group","25-34","Total",3635,NA,NA
2020-05-06,"Age Group","25-34","Hospitalised",175,NA,NA
2020-05-06,"Age Group","25-34","In ICU",13,NA,NA
2020-05-06,"Age Group","25-34","Died",5,NA,NA
2020-05-06,"Age Group","35-44","Total",3851,NA,NA
2020-05-06,"Age Group","35-44","Hospitalised",235,NA,NA
2020-05-06,"Age Group","35-44","In ICU",32,NA,NA
2020-05-06,"Age Group","35-44","Died",10,NA,NA
2020-05-06,"Age Group","45-54","Total",4065,NA,NA
2020-05-06,"Age Group","45-54","Hospitalised",393,NA,NA
2020-05-06,"Age Group","45-54","In ICU",79,NA,NA
2020-05-06,"Age Group","45-54","Died",20,NA,NA
2020-05-06,"Age Group","55-64","Total",2913,NA,NA
2020-05-06,"Age Group","55-64","Hospitalised",429,NA,NA
2020-05-06,"Age Group","55-64","In ICU",108,NA,NA
2020-05-06,"Age Group","55-64","Died",50,NA,NA
2020-05-06,"Age Group","65+","Total",5907,NA,NA
2020-05-06,"Age Group","65+","Hospitalised",1583,NA,NA
2020-05-06,"Age Group","65+","In ICU",134,NA,NA
2020-05-06,"Age Group","65+","Died",1090,NA,NA
2020-05-06,"Age Group","Unknown","Total",25,NA,NA
2020-05-06,"Age Group","Unknown","Hospitalised",2,NA,NA
2020-05-06,"Age Group","Unknown","In ICU",0,NA,NA
2020-05-06,"Age Group","Unknown","Died",0,NA,NA
2020-05-05,"Age Group","<5","Total",117,NA,NA
2020-05-05,"Age Group","<5","Hospitalised",18,NA,NA
2020-05-05,"Age Group","<5","In ICU",0,NA,NA
2020-05-05,"Age Group","<5","Died",0,NA,NA
2020-05-05,"Age Group","5-14","Total",241,NA,NA
2020-05-05,"Age Group","5-14","Hospitalised",15,NA,NA
2020-05-05,"Age Group","5-14","In ICU",2,NA,NA
2020-05-05,"Age Group","5-14","Died",0,NA,NA
2020-05-05,"Age Group","15-24","Total",1532,NA,NA
2020-05-05,"Age Group","15-24","Hospitalised",63,NA,NA
2020-05-05,"Age Group","15-24","In ICU",5,NA,NA
2020-05-05,"Age Group","15-24","Died",2,NA,NA
2020-05-05,"Age Group","25-34","Total",3618,NA,NA
2020-05-05,"Age Group","25-34","Hospitalised",175,NA,NA
2020-05-05,"Age Group","25-34","In ICU",14,NA,NA
2020-05-05,"Age Group","25-34","Died",5,NA,NA
2020-05-05,"Age Group","35-44","Total",3830,NA,NA
2020-05-05,"Age Group","35-44","Hospitalised",238,NA,NA
2020-05-05,"Age Group","35-44","In ICU",32,NA,NA
2020-05-05,"Age Group","35-44","Died",9,NA,NA
2020-05-05,"Age Group","45-54","Total",4039,NA,NA
2020-05-05,"Age Group","45-54","Hospitalised",392,NA,NA
2020-05-05,"Age Group","45-54","In ICU",78,NA,NA
2020-05-05,"Age Group","45-54","Died",20,NA,NA
2020-05-05,"Age Group","55-64","Total",2899,NA,NA
2020-05-05,"Age Group","55-64","Hospitalised",425,NA,NA
2020-05-05,"Age Group","55-64","In ICU",108,NA,NA
2020-05-05,"Age Group","55-64","Died",49,NA,NA
2020-05-05,"Age Group","65+","Total",5885,NA,NA
2020-05-05,"Age Group","65+","Hospitalised",1563,NA,NA
2020-05-05,"Age Group","65+","In ICU",137,NA,NA
2020-05-05,"Age Group","65+","Died",1067,NA,NA
2020-05-05,"Age Group","Unknown","Total",25,NA,NA
2020-05-05,"Age Group","Unknown","Hospitalised",2,NA,NA
2020-05-05,"Age Group","Unknown","In ICU",0,NA,NA
2020-05-05,"Age Group","Unknown","Died",0,NA,NA
2020-05-04,"Age Group","<5","Total",114,NA,NA
2020-05-04,"Age Group","<5","Hospitalised",18,NA,NA
2020-05-04,"Age Group","<5","In ICU",0,NA,NA
2020-05-04,"Age Group","<5","Died",0,NA,NA
2020-05-04,"Age Group","5-14","Total",236,NA,NA
2020-05-04,"Age Group","5-14","Hospitalised",14,NA,NA
2020-05-04,"Age Group","5-14","In ICU",1,NA,NA
2020-05-04,"Age Group","5-14","Died",0,NA,NA
2020-05-04,"Age Group","15-24","Total",1495,NA,NA
2020-05-04,"Age Group","15-24","Hospitalised",61,NA,NA
2020-05-04,"Age Group","15-24","In ICU",5,NA,NA
2020-05-04,"Age Group","15-24","Died",2,NA,NA
2020-05-04,"Age Group","25-34","Total",3556,NA,NA
2020-05-04,"Age Group","25-34","Hospitalised",175,NA,NA
2020-05-04,"Age Group","25-34","In ICU",14,NA,NA
2020-05-04,"Age Group","25-34","Died",5,NA,NA
2020-05-04,"Age Group","35-44","Total",3766,NA,NA
2020-05-04,"Age Group","35-44","Hospitalised",238,NA,NA
2020-05-04,"Age Group","35-44","In ICU",32,NA,NA
2020-05-04,"Age Group","35-44","Died",9,NA,NA
2020-05-04,"Age Group","45-54","Total",3996,NA,NA
2020-05-04,"Age Group","45-54","Hospitalised",389,NA,NA
2020-05-04,"Age Group","45-54","In ICU",80,NA,NA
2020-05-04,"Age Group","45-54","Died",19,NA,NA
2020-05-04,"Age Group","55-64","Total",2866,NA,NA
2020-05-04,"Age Group","55-64","Hospitalised",421,NA,NA
2020-05-04,"Age Group","55-64","In ICU",106,NA,NA
2020-05-04,"Age Group","55-64","Died",48,NA,NA
2020-05-04,"Age Group","65+","Total",5855,NA,NA
2020-05-04,"Age Group","65+","Hospitalised",1560,NA,NA
2020-05-04,"Age Group","65+","In ICU",135,NA,NA
2020-05-04,"Age Group","65+","Died",1045,NA,NA
2020-05-04,"Age Group","Unknown","Total",24,NA,NA
2020-05-04,"Age Group","Unknown","Hospitalised",2,NA,NA
2020-05-04,"Age Group","Unknown","In ICU",0,NA,NA
2020-05-04,"Age Group","Unknown","Died",0,NA,NA
2020-05-03,"Age Group","<5","Total",111,NA,NA
2020-05-03,"Age Group","<5","Hospitalised",18,NA,NA
2020-05-03,"Age Group","<5","In ICU",0,NA,NA
2020-05-03,"Age Group","<5","Died",0,NA,NA
2020-05-03,"Age Group","5-14","Total",230,NA,NA
2020-05-03,"Age Group","5-14","Hospitalised",13,NA,NA
2020-05-03,"Age Group","5-14","In ICU",1,NA,NA
2020-05-03,"Age Group","5-14","Died",0,NA,NA
2020-05-03,"Age Group","15-24","Total",1475,NA,NA
2020-05-03,"Age Group","15-24","Hospitalised",59,NA,NA
2020-05-03,"Age Group","15-24","In ICU",5,NA,NA
2020-05-03,"Age Group","15-24","Died",2,NA,NA
2020-05-03,"Age Group","25-34","Total",3496,NA,NA
2020-05-03,"Age Group","25-34","Hospitalised",179,NA,NA
2020-05-03,"Age Group","25-34","In ICU",14,NA,NA
2020-05-03,"Age Group","25-34","Died",4,NA,NA
2020-05-03,"Age Group","35-44","Total",3714,NA,NA
2020-05-03,"Age Group","35-44","Hospitalised",240,NA,NA
2020-05-03,"Age Group","35-44","In ICU",31,NA,NA
2020-05-03,"Age Group","35-44","Died",9,NA,NA
2020-05-03,"Age Group","45-54","Total",3956,NA,NA
2020-05-03,"Age Group","45-54","Hospitalised",389,NA,NA
2020-05-03,"Age Group","45-54","In ICU",80,NA,NA
2020-05-03,"Age Group","45-54","Died",20,NA,NA
2020-05-03,"Age Group","55-64","Total",2843,NA,NA
2020-05-03,"Age Group","55-64","Hospitalised",424,NA,NA
2020-05-03,"Age Group","55-64","In ICU",105,NA,NA
2020-05-03,"Age Group","55-64","Died",47,NA,NA
2020-05-03,"Age Group","65+","Total",5810,NA,NA
2020-05-03,"Age Group","65+","Hospitalised",1555,NA,NA
2020-05-03,"Age Group","65+","In ICU",133,NA,NA
2020-05-03,"Age Group","65+","Died",1017,NA,NA
2020-05-03,"Age Group","Unknown","Total",24,NA,NA
2020-05-03,"Age Group","Unknown","Hospitalised",2,NA,NA
2020-05-03,"Age Group","Unknown","In ICU",0,NA,NA
2020-05-03,"Age Group","Unknown","Died",0,NA,NA
2020-05-02,"Age Group","<5","Total",109,NA,NA
2020-05-02,"Age Group","<5","Hospitalised",18,NA,NA
2020-05-02,"Age Group","<5","In ICU",0,NA,NA
2020-05-02,"Age Group","<5","Died",0,NA,NA
2020-05-02,"Age Group","5-14","Total",223,NA,NA
2020-05-02,"Age Group","5-14","Hospitalised",12,NA,NA
2020-05-02,"Age Group","5-14","In ICU",1,NA,NA
2020-05-02,"Age Group","5-14","Died",0,NA,NA
2020-05-02,"Age Group","15-24","Total",1460,NA,NA
2020-05-02,"Age Group","15-24","Hospitalised",58,NA,NA
2020-05-02,"Age Group","15-24","In ICU",5,NA,NA
2020-05-02,"Age Group","15-24","Died",2,NA,NA
2020-05-02,"Age Group","25-34","Total",3463,NA,NA
2020-05-02,"Age Group","25-34","Hospitalised",176,NA,NA
2020-05-02,"Age Group","25-34","In ICU",14,NA,NA
2020-05-02,"Age Group","25-34","Died",4,NA,NA
2020-05-02,"Age Group","35-44","Total",3667,NA,NA
2020-05-02,"Age Group","35-44","Hospitalised",236,NA,NA
2020-05-02,"Age Group","35-44","In ICU",30,NA,NA
2020-05-02,"Age Group","35-44","Died",9,NA,NA
2020-05-02,"Age Group","45-54","Total",3918,NA,NA
2020-05-02,"Age Group","45-54","Hospitalised",383,NA,NA
2020-05-02,"Age Group","45-54","In ICU",78,NA,NA
2020-05-02,"Age Group","45-54","Died",20,NA,NA
2020-05-02,"Age Group","55-64","Total",2816,NA,NA
2020-05-02,"Age Group","55-64","Hospitalised",423,NA,NA
2020-05-02,"Age Group","55-64","In ICU",103,NA,NA
2020-05-02,"Age Group","55-64","Died",47,NA,NA
2020-05-02,"Age Group","65+","Total",5758,NA,NA
2020-05-02,"Age Group","65+","Hospitalised",1532,NA,NA
2020-05-02,"Age Group","65+","In ICU",133,NA,NA
2020-05-02,"Age Group","65+","Died",1006,NA,NA
2020-05-02,"Age Group","Unknown","Total",23,NA,NA
2020-05-02,"Age Group","Unknown","Hospitalised",2,NA,NA
2020-05-02,"Age Group","Unknown","In ICU",0,NA,NA
2020-05-02,"Age Group","Unknown","Died",0,NA,NA
2020-05-01,"Age Group","<5","Total",107,NA,NA
2020-05-01,"Age Group","<5","Hospitalised",18,NA,NA
2020-05-01,"Age Group","<5","In ICU",0,NA,NA
2020-05-01,"Age Group","<5","Died",0,NA,NA
2020-05-01,"Age Group","5-14","Total",215,NA,NA
2020-05-01,"Age Group","5-14","Hospitalised",11,NA,NA
2020-05-01,"Age Group","5-14","In ICU",1,NA,NA
2020-05-01,"Age Group","5-14","Died",0,NA,NA
2020-05-01,"Age Group","15-24","Total",1417,NA,NA
2020-05-01,"Age Group","15-24","Hospitalised",58,NA,NA
2020-05-01,"Age Group","15-24","In ICU",5,NA,NA
2020-05-01,"Age Group","15-24","Died",2,NA,NA
2020-05-01,"Age Group","25-34","Total",3373,NA,NA
2020-05-01,"Age Group","25-34","Hospitalised",174,NA,NA
2020-05-01,"Age Group","25-34","In ICU",14,NA,NA
2020-05-01,"Age Group","25-34","Died",4,NA,NA
2020-05-01,"Age Group","35-44","Total",3588,NA,NA
2020-05-01,"Age Group","35-44","Hospitalised",235,NA,NA
2020-05-01,"Age Group","35-44","In ICU",30,NA,NA
2020-05-01,"Age Group","35-44","Died",9,NA,NA
2020-05-01,"Age Group","45-54","Total",3858,NA,NA
2020-05-01,"Age Group","45-54","Hospitalised",381,NA,NA
2020-05-01,"Age Group","45-54","In ICU",78,NA,NA
2020-05-01,"Age Group","45-54","Died",20,NA,NA
2020-05-01,"Age Group","55-64","Total",2772,NA,NA
2020-05-01,"Age Group","55-64","Hospitalised",422,NA,NA
2020-05-01,"Age Group","55-64","In ICU",103,NA,NA
2020-05-01,"Age Group","55-64","Died",47,NA,NA
2020-05-01,"Age Group","65+","Total",5711,NA,NA
2020-05-01,"Age Group","65+","Hospitalised",1524,NA,NA
2020-05-01,"Age Group","65+","In ICU",132,NA,NA
2020-05-01,"Age Group","65+","Died",992,NA,NA
2020-05-01,"Age Group","Unknown","Total",23,NA,NA
2020-05-01,"Age Group","Unknown","Hospitalised",2,NA,NA
2020-05-01,"Age Group","Unknown","In ICU",0,NA,NA
2020-05-01,"Age Group","Unknown","Died",0,NA,NA
2020-04-30,"Age Group","<5","Total",101,NA,NA
2020-04-30,"Age Group","<5","Hospitalised",16,NA,NA
2020-04-30,"Age Group","<5","In ICU",0,NA,NA
2020-04-30,"Age Group","<5","Died",0,NA,NA
2020-04-30,"Age Group","5-14","Total",206,NA,NA
2020-04-30,"Age Group","5-14","Hospitalised",8,NA,NA
2020-04-30,"Age Group","5-14","In ICU",1,NA,NA
2020-04-30,"Age Group","5-14","Died",0,NA,NA
2020-04-30,"Age Group","15-24","Total",1383,NA,NA
2020-04-30,"Age Group","15-24","Hospitalised",56,NA,NA
2020-04-30,"Age Group","15-24","In ICU",5,NA,NA
2020-04-30,"Age Group","15-24","Died",2,NA,NA
2020-04-30,"Age Group","25-34","Total",3314,NA,NA
2020-04-30,"Age Group","25-34","Hospitalised",173,NA,NA
2020-04-30,"Age Group","25-34","In ICU",14,NA,NA
2020-04-30,"Age Group","25-34","Died",4,NA,NA
2020-04-30,"Age Group","35-44","Total",3532,NA,NA
2020-04-30,"Age Group","35-44","Hospitalised",232,NA,NA
2020-04-30,"Age Group","35-44","In ICU",31,NA,NA
2020-04-30,"Age Group","35-44","Died",9,NA,NA
2020-04-30,"Age Group","45-54","Total",3803,NA,NA
2020-04-30,"Age Group","45-54","Hospitalised",373,NA,NA
2020-04-30,"Age Group","45-54","In ICU",79,NA,NA
2020-04-30,"Age Group","45-54","Died",20,NA,NA
2020-04-30,"Age Group","55-64","Total",2736,NA,NA
2020-04-30,"Age Group","55-64","Hospitalised",415,NA,NA
2020-04-30,"Age Group","55-64","In ICU",103,NA,NA
2020-04-30,"Age Group","55-64","Died",46,NA,NA
2020-04-30,"Age Group","65+","Total",5642,NA,NA
2020-04-30,"Age Group","65+","Hospitalised",1509,NA,NA
2020-04-30,"Age Group","65+","In ICU",135,NA,NA
2020-04-30,"Age Group","65+","Died",969,NA,NA
2020-04-30,"Age Group","Unknown","Total",25,NA,NA
2020-04-30,"Age Group","Unknown","Hospitalised",3,NA,NA
2020-04-30,"Age Group","Unknown","In ICU",0,NA,NA
2020-04-30,"Age Group","Unknown","Died",0,NA,NA
2020-04-29,"Age Group","<5","Total",101,NA,NA
2020-04-29,"Age Group","<5","Hospitalised",16,NA,NA
2020-04-29,"Age Group","<5","In ICU",0,NA,NA
2020-04-29,"Age Group","<5","Died",0,NA,NA
2020-04-29,"Age Group","5-14","Total",205,NA,NA
2020-04-29,"Age Group","5-14","Hospitalised",8,NA,NA
2020-04-29,"Age Group","5-14","In ICU",1,NA,NA
2020-04-29,"Age Group","5-14","Died",0,NA,NA
2020-04-29,"Age Group","15-24","Total",1363,NA,NA
2020-04-29,"Age Group","15-24","Hospitalised",56,NA,NA
2020-04-29,"Age Group","15-24","In ICU",6,NA,NA
2020-04-29,"Age Group","15-24","Died",2,NA,NA
2020-04-29,"Age Group","25-34","Total",3271,NA,NA
2020-04-29,"Age Group","25-34","Hospitalised",173,NA,NA
2020-04-29,"Age Group","25-34","In ICU",13,NA,NA
2020-04-29,"Age Group","25-34","Died",4,NA,NA
2020-04-29,"Age Group","35-44","Total",3491,NA,NA
2020-04-29,"Age Group","35-44","Hospitalised",232,NA,NA
2020-04-29,"Age Group","35-44","In ICU",32,NA,NA
2020-04-29,"Age Group","35-44","Died",9,NA,NA
2020-04-29,"Age Group","45-54","Total",3752,NA,NA
2020-04-29,"Age Group","45-54","Hospitalised",368,NA,NA
2020-04-29,"Age Group","45-54","In ICU",79,NA,NA
2020-04-29,"Age Group","45-54","Died",20,NA,NA
2020-04-29,"Age Group","55-64","Total",2706,NA,NA
2020-04-29,"Age Group","55-64","Hospitalised",416,NA,NA
2020-04-29,"Age Group","55-64","In ICU",103,NA,NA
2020-04-29,"Age Group","55-64","Died",46,NA,NA
2020-04-29,"Age Group","65+","Total",5596,NA,NA
2020-04-29,"Age Group","65+","Hospitalised",1496,NA,NA
2020-04-29,"Age Group","65+","In ICU",133,NA,NA
2020-04-29,"Age Group","65+","Died",952,NA,NA
2020-04-29,"Age Group","Unknown","Total",25,NA,NA
2020-04-29,"Age Group","Unknown","Hospitalised",3,NA,NA
2020-04-29,"Age Group","Unknown","In ICU",0,NA,NA
2020-04-29,"Age Group","Unknown","Died",0,NA,NA
2020-03-29,"Age Group","<5","Total",17,NA,NA
2020-03-29,"Age Group","<5","Hospitalised",4,NA,NA
2020-03-29,"Age Group","<5","In ICU",0,NA,NA
2020-03-29,"Age Group","<5","Died",0,NA,NA
2020-03-29,"Age Group","5-14","Total",30,NA,NA
2020-03-29,"Age Group","5-14","Hospitalised",3,NA,NA
2020-03-29,"Age Group","5-14","In ICU",1,NA,NA
2020-03-29,"Age Group","5-14","Died",0,NA,NA
2020-03-29,"Age Group","15-24","Total",178,NA,NA
2020-03-29,"Age Group","15-24","Hospitalised",22,NA,NA
2020-03-29,"Age Group","15-24","In ICU",0,NA,NA
2020-03-29,"Age Group","15-24","Died",0,NA,NA
2020-03-29,"Age Group","25-34","Total",477,NA,NA
2020-03-29,"Age Group","25-34","Hospitalised",61,NA,NA
2020-03-29,"Age Group","25-34","In ICU",6,NA,NA
2020-03-29,"Age Group","25-34","Died",1,NA,NA
2020-03-29,"Age Group","35-44","Total",503,NA,NA
2020-03-29,"Age Group","35-44","Hospitalised",66,NA,NA
2020-03-29,"Age Group","35-44","In ICU",8,NA,NA
2020-03-29,"Age Group","35-44","Died",1,NA,NA
2020-03-29,"Age Group","45-54","Total",504,NA,NA
2020-03-29,"Age Group","45-54","Hospitalised",116,NA,NA
2020-03-29,"Age Group","45-54","In ICU",25,NA,NA
2020-03-29,"Age Group","45-54","Died",1,NA,NA
2020-03-29,"Age Group","55-64","Total",398,NA,NA
2020-03-29,"Age Group","55-64","Hospitalised",108,NA,NA
2020-03-29,"Age Group","55-64","In ICU",30,NA,NA
2020-03-29,"Age Group","55-64","Died",4,NA,NA
2020-03-29,"Age Group","65+","Total",563,NA,NA
2020-03-29,"Age Group","65+","Hospitalised",321,NA,NA
2020-03-29,"Age Group","65+","In ICU",43,NA,NA
2020-03-29,"Age Group","65+","Died",57,NA,NA
2020-03-29,"Age Group","Unknown","Total",7,NA,NA
2020-03-29,"Age Group","Unknown","Hospitalised",2,NA,NA
2020-03-29,"Age Group","Unknown","In ICU",0,NA,NA
2020-03-29,"Age Group","Unknown","Died",0,NA,NA
2020-03-28,"Age Group","<5","Total",15,NA,NA
2020-03-28,"Age Group","<5","Hospitalised",3,NA,NA
2020-03-28,"Age Group","<5","In ICU",0,NA,NA
2020-03-28,"Age Group","<5","Died",0,NA,NA
2020-03-28,"Age Group","5-14","Total",29,NA,NA
2020-03-28,"Age Group","5-14","Hospitalised",3,NA,NA
2020-03-28,"Age Group","5-14","In ICU",1,NA,NA
2020-03-28,"Age Group","5-14","Died",0,NA,NA
2020-03-28,"Age Group","15-24","Total",171,NA,NA
2020-03-28,"Age Group","15-24","Hospitalised",21,NA,NA
2020-03-28,"Age Group","15-24","In ICU",0,NA,NA
2020-03-28,"Age Group","15-24","Died",0,NA,NA
2020-03-28,"Age Group","25-34","Total",448,NA,NA
2020-03-28,"Age Group","25-34","Hospitalised",57,NA,NA
2020-03-28,"Age Group","25-34","In ICU",4,NA,NA
2020-03-28,"Age Group","25-34","Died",1,NA,NA
2020-03-28,"Age Group","35-44","Total",467,NA,NA
2020-03-28,"Age Group","35-44","Hospitalised",61,NA,NA
2020-03-28,"Age Group","35-44","In ICU",7,NA,NA
2020-03-28,"Age Group","35-44","Died",1,NA,NA
2020-03-28,"Age Group","45-54","Total",467,NA,NA
2020-03-28,"Age Group","45-54","Hospitalised",107,NA,NA
2020-03-28,"Age Group","45-54","In ICU",21,NA,NA
2020-03-28,"Age Group","45-54","Died",1,NA,NA
2020-03-28,"Age Group","55-64","Total",360,NA,NA
2020-03-28,"Age Group","55-64","Hospitalised",101,NA,NA
2020-03-28,"Age Group","55-64","In ICU",20,NA,NA
2020-03-28,"Age Group","55-64","Died",3,NA,NA
2020-03-28,"Age Group","65+","Total",511,NA,NA
2020-03-28,"Age Group","65+","Hospitalised",290,NA,NA
2020-03-28,"Age Group","65+","In ICU",31,NA,NA
2020-03-28,"Age Group","65+","Died",38,NA,NA
2020-03-28,"Age Group","Unknown","Total",7,NA,NA
2020-03-28,"Age Group","Unknown","Hospitalised",2,NA,NA
2020-03-28,"Age Group","Unknown","In ICU",0,NA,NA
2020-03-28,"Age Group","Unknown","Died",0,NA,NA
2020-03-27,"Age Group","<5","Total",15,NA,NA
2020-03-27,"Age Group","<5","Hospitalised",3,NA,NA
2020-03-27,"Age Group","<5","In ICU",0,NA,NA
2020-03-27,"Age Group","<5","Died",0,NA,NA
2020-03-27,"Age Group","5-14","Total",29,NA,NA
2020-03-27,"Age Group","5-14","Hospitalised",3,NA,NA
2020-03-27,"Age Group","5-14","In ICU",1,NA,NA
2020-03-27,"Age Group","5-14","Died",0,NA,NA
2020-03-27,"Age Group","15-24","Total",155,NA,NA
2020-03-27,"Age Group","15-24","Hospitalised",19,NA,NA
2020-03-27,"Age Group","15-24","In ICU",0,NA,NA
2020-03-27,"Age Group","15-24","Died",0,NA,NA
2020-03-27,"Age Group","25-34","Total",406,NA,NA
2020-03-27,"Age Group","25-34","Hospitalised",52,NA,NA
2020-03-27,"Age Group","25-34","In ICU",4,NA,NA
2020-03-27,"Age Group","25-34","Died",1,NA,NA
2020-03-27,"Age Group","35-44","Total",416,NA,NA
2020-03-27,"Age Group","35-44","Hospitalised",51,NA,NA
2020-03-27,"Age Group","35-44","In ICU",7,NA,NA
2020-03-27,"Age Group","35-44","Died",1,NA,NA
2020-03-27,"Age Group","45-54","Total",432,NA,NA
2020-03-27,"Age Group","45-54","Hospitalised",98,NA,NA
2020-03-27,"Age Group","45-54","In ICU",19,NA,NA
2020-03-27,"Age Group","45-54","Died",1,NA,NA
2020-03-27,"Age Group","55-64","Total",314,NA,NA
2020-03-27,"Age Group","55-64","Hospitalised",88,NA,NA
2020-03-27,"Age Group","55-64","In ICU",17,NA,NA
2020-03-27,"Age Group","55-64","Died",2,NA,NA
2020-03-27,"Age Group","65+","Total",441,NA,NA
2020-03-27,"Age Group","65+","Hospitalised",249,NA,NA
2020-03-27,"Age Group","65+","In ICU",29,NA,NA
2020-03-27,"Age Group","65+","Died",38,NA,NA
2020-03-27,"Age Group","Unknown","Total",8,NA,NA
2020-03-27,"Age Group","Unknown","Hospitalised",1,NA,NA
2020-03-27,"Age Group","Unknown","In ICU",0,NA,NA
2020-03-27,"Age Group","Unknown","Died",0,NA,NA
2020-03-26,"Age Group","<5","Total",14,NA,NA
2020-03-26,"Age Group","<5","Hospitalised",3,NA,NA
2020-03-26,"Age Group","<5","In ICU",0,NA,NA
2020-03-26,"Age Group","<5","Died",0,NA,NA
2020-03-26,"Age Group","5-14","Total",25,NA,NA
2020-03-26,"Age Group","5-14","Hospitalised",3,NA,NA
2020-03-26,"Age Group","5-14","In ICU",1,NA,NA
2020-03-26,"Age Group","5-14","Died",0,NA,NA
2020-03-26,"Age Group","15-24","Total",136,NA,NA
